filename,nwords,negative_adjectives_component,social_order_component,action_component,positive_adjectives_component,joy_component,affect_friends_and_family_component,fear_and_digust_component,politeness_component,polarity_nouns_component,polarity_verbs_component,virtue_adverbs_component,positive_nouns_component,respect_component,trust_verbs_component,failure_component,well_being_component,economy_component,certainty_component,positive_verbs_component,objects_component
00fa4ecd1a06ecb6d50f6dddefc0f8efc90c07bec0a27ae0117a98486bb230a0.txt, 448, -0.6548794916495128,0.511934495561099,0.7888713658189108,0.3314412957391695,0.5972786898914904,0.22132650537657345,0.09321138322242827,0.10961820094417075,0.3928555852481753,0.4713462702702702,0.1478029279279279,-0.8650446428571429,0.05260020901837336,0.1345025461640967,0.028599704930515897,0.028494338780649803,0.00833009708737864,0.1811032865514474,0.4514888392857143,0.25053047275553614
01b8814b7e7fad70a5cd2c1cfdd62de83945b2e52cd11844222728e2457c1552.txt, 75, 1.9831171979879274,0.6985798338750452,0.6593660563380281,-0.1621518544600939,0.45248767605633805,0.744840460362173,0.051830985915492955,0.015333333333333332,1.6646274476190477,0.001501499999999989,0.072125,0.0,0.0,0.2160204983748646,0.0,0.07211619047619047,0.008056338028169014,0.048413333333333336,0.0,0.07012977867203218
01be8594554bd347a6c3dfdda48885e9c3b46fc7721282ae8353f637a8626fed.txt, 121, 1.0462342089708274,0.7451135833863106,0.2719191919191919,-0.2201406936497846,0.015931623931623933,0.10737803348166983,0.06912079772079771,0.019008264462809916,1.2442516666666665,1.5174196000000002,0.0,0.0,0.014698947517129336,0.008344776435685528,0.012461538461538463,0.10959256198347109,0.0,0.18670247933884299,0.8921570247933884,0.02938715829624921
01bea853f61dbaa7dea901910b46aeb95822d704accb8be5e47dd90fd4815653.txt, 312, 0.20749287521367527,0.7493994017094018,0.47198873626373616,-0.14138076923076925,0.6021844444444445,0.2966900641025641,0.1130015750915751,0.08409820512820512,0.7329776540813508,0.33615773684210526,0.004076923076923077,0.12451739926739924,0.0884904761904762,0.06193,0.09436593406593406,0.07985139194139193,0.06875111111111111,0.1344409706959707,-0.872,0.14292443223443224
01c9f7cdc66e2d4e2856861285ee7eedff550e1392fa798208559e196364ad28.txt, 879, 1.6266407330830748,0.5386932278219067,0.7052501919010205,-0.0549571290899883,0.9788895961264648,0.38221207778456395,0.1703174849650005,0.05740797675796124,0.8824412259152532,0.17181249999999998,0.042783695148112186,-0.34771331058020477,0.03926408865594019,0.05967238546380614,0.05297788065095366,0.018064358849341784,0.07014354775899627,0.250995054037561,-0.6634813625108746,0.126782548002136
01cd993df637d362a619c7249488f5edbb070b5f420351f848eb967de2d077b0.txt, 93, 1.9578094734254992,1.2410455913978495,0.5441883870967742,-0.07096231182795698,0.6417552073732719,0.2807733333333333,0.09854623655913979,0.054311827956989245,0.6105931111111113,0.8833832500000001,0.0,-0.0003225806451612936,0.1431144845034788,0.22484903225806452,0.08344,0.04950537634408603,0.012301075268817204,0.1326021505376344,0.3160215053763441,0.015569892473118279
01e2d500f2983e2ddc75f1e0be21bb201ee0dd172d96e9d07dfa730b39505e89.txt, 119, -0.7668059327731093,0.6306109494682829,0.4854338351491039,0.1497487282169504,1.8674198230088495,0.12863056903533737,0.015513274336283186,0.0216890756302521,0.1336901090909091,0.38742319999999997,0.0106890756302521,0.0,0.0,0.02145288912024987,0.032423949115044245,0.07823453017570664,0.020247787610619468,0.22068754774637128,0.465281512605042,0.03500572618427902
02ae876172a852bfbbe55fecb013cf4d5a1460d7304c410de9cfe235b1b50e88.txt, 763, 0.14182407560001714,0.547011913907649,0.8583411769143008,0.08105655867519004,0.7095643307740096,0.25643781088951983,0.19931410740260247,0.10136836018811195,0.3295883127973044,0.37948066666666674,0.1677702477844838,-0.4692997277951406,0.035472801575253565,0.15064547078535095,0.06948487707598451,0.178716810577442,0.09864293498622329,0.14268109115205718,0.35386460328662167,0.23753711856203108
03025d290e1c7c7fe5f1d3398b7a9c0ccfdab3c520308f17e74baf5e2e4bbc75.txt, 467, 0.14041138121999602,0.526008415629175,0.5095588128728953,0.05648647050489798,0.6770851751048049,0.2818369251655609,0.1385250263029289,0.11046144433724733,0.38982393545343547,0.35626315789473695,0.15968165685729552,-0.23835487638699632,0.04747523399543954,0.1400052953396138,0.026117679563208637,0.09892807294137171,0.13877863054928516,0.18111303856742828,0.18758586723768733,0.10568010442820039
032ac901af61242318d48790c10f216c3216ee31577c78782cc2b3a6cdf2815e.txt, 735, -0.21334945973339614,0.563794870065157,0.7094673713342813,0.15680883216358008,0.8361605585329902,0.2474681186820833,0.15300854722853166,0.07991654135338344,0.5722517724524075,0.5688268400000001,0.1975690746753247,-0.29080408163265303,0.06886563543576377,0.1123814890837843,0.0553802357911897,0.23482116004296458,0.10914872394624126,0.16067684975986765,0.0929907235621521,0.2783441432870321
0349c53b7d1f1e0cb3b67beafbeb6b038f71696d8017f63a113b78a82faecb54.txt, 1456, 1.7133507450977952,0.5756302872713424,0.5555880124377831,0.068026457720683,0.766658596291554,0.38077433818281703,0.1592989642184557,0.07948429382222363,0.49915079411566954,0.0656518256880734,0.15336229492572778,-0.3355467032967033,0.017509888730227713,0.11471565934065933,0.0411317159734591,0.09500590023594006,0.047495091762697395,0.2122667323671585,-0.4508701923076922,0.09004047757013858
035c8bb9ff18f94a023ca5aa3df68e694da686617943df25361f68d55f5f5376.txt, 311, 2.2401843903975043,0.6427896099838751,0.6584291890818432,0.01655382493011124,0.6396178895861346,0.41335243296841884,0.14108219759142798,0.04408587561759862,0.5091136516057585,0.4037983684210526,0.16449467124958422,-0.2903386923901393,0.053420602316356265,0.16938415215131497,0.050950119315321965,0.10704031421156207,0.001965635738831615,0.2662191729604427,0.30479099678456595,0.091724985950303
038fba767f474c8f410ee267cc938b8fd01e544e0200a63673c1c366a17e79ea.txt, 299, -0.4832096964964057,0.5841406470724954,0.5670937308965425,0.052128684405418915,1.6562821404861332,0.22224737914259654,0.0504526699295481,0.08627135907570689,0.6106073890537087,0.8819028,0.18542094995012615,-0.0021672240802675614,0.0,0.1432914562929773,0.0,0.16719816053511707,0.07548027090694934,0.17920401337792644,0.19027491638795982,0.1566710944609239
0413620fb7a99bc00418b365b508f83f3a036851880c0b05e8a0c27d568ef084.txt, 367, -0.3922359676986533,0.5169740307421277,0.7275653396308824,0.11581876149723042,0.6134344835680752,0.19721602076619127,0.15649161636485578,0.0491008174386921,0.3876098905722289,0.3983945,0.06502774199610223,-0.8667438692098093,0.06336468480012031,0.2383763832769551,0.0175102615694165,0.06033124428390406,0.21320974178403754,0.22394980247302118,0.5425198910081744,0.13884549735156757
048690b6fc532c7c976570e6f132d55daaaf5697d501bf056c7757f4ea6ff7b1.txt, 327, 0.6562823680327474,0.7720968032844587,0.49920991062865994,0.23779319336995391,1.3112282695924762,0.3287489360644628,0.21918811031973354,0.026223241590214063,0.8161319150893293,0.389812,0.1281192104531554,-0.17487767584097852,0.005423197492163009,0.18685530905695874,0.09904220506154905,0.1046062775145344,0.17308620689655171,0.18285665710436352,-0.1723853211009175,0.06117514927337768
054fc94935e62fad8e739f97d8df63ec2a8b4a1f76060968cd7ba7be42036e32.txt, 591, 0.5053587790164289,0.5565395594021755,0.5386484712767097,0.22847050590336793,1.1214936902264099,0.26632351693761175,0.16798392954197341,0.08588248458053598,0.5953587130541873,0.37889759574468085,0.18070913705583755,-0.6960033840947547,0.03418994652805489,0.14164861811253993,0.0505378278137409,0.11671750654986082,0.17762383068485446,0.19710590647344575,-0.1637576988155668,0.10985581792085423
05a3371efe0fa534c94b459543bbc429bc2ea3f8bb0ecbd4ac60a7ac24fe3932.txt, 205, -0.8162072372343352,0.7037379555861483,0.3884592546212791,0.1960476709212688,0.4501502590673575,0.38142582168668615,0.10870841990112191,0.06710924261874199,0.5590694584115071,0.8777104999999998,0.35132669531729643,0.1269498257839721,0.004481865284974094,0.06651686344313558,0.014727272727272728,0.3705036338501037,0.011854922279792745,0.13232995622263916,0.3145365853658537,0.0696280576914976
061719e9686141aeb8b011ffc346182e4c0bc097a3c8d040f7af56e9060a9340.txt, 839, 0.9464833652675566,0.5710440013866825,0.47239871189670113,0.030007435374297176,0.7545726333442314,0.36295745954982217,0.1389963547167274,0.06231813176105902,0.5234709840415993,0.3915807333333333,0.11227342990739891,-0.2914104092173222,0.04097853226060557,0.1269923642634342,0.040893287752581574,0.07847011939962764,0.2805456372483028,0.18785942861270633,-0.4636438067296232,0.09905015323020416
0665b6c10e17220591a6f635aab510cc56dce43a98d578473ae5d6f8f407f962.txt, 158, 0.14084555670236948,1.0121456069271433,0.5466653224994125,-0.01737577734501783,0.2724602564102564,0.15107825800169614,0.22669707747449683,0.04035443037974683,0.32983371974151177,0.51217,0.16799999999999998,-0.8716962025316456,0.005594936708860759,0.2270647517039922,0.0,0.07089995916700693,0.0088,0.17668681094324215,-0.872,0.09988716901718125
